#proc cat nGausRV nGausWV
InsideAcceptance_genPtNjets2p5_26300p0_39000p0 recoPtNjets2p5_26150p0_26300p0_SigmaMpTTag_2 -1 -1
InsideAcceptance_genPtNjets2p5_26300p0_39000p0 recoPtNjets2p5_26300p0_39000p0_SigmaMpTTag_0 2 -1
InsideAcceptance_genPtNjets2p5_26300p0_39000p0 recoPtNjets2p5_26300p0_39000p0_SigmaMpTTag_1 3 -1
InsideAcceptance_genPtNjets2p5_26300p0_39000p0 recoPtNjets2p5_26300p0_39000p0_SigmaMpTTag_2 2 -1
InsideAcceptance_genPtNjets2p5_26300p0_39000p0 recoPtNjets2p5_60p0_13000p0_SigmaMpTTag_0 -1 -1
InsideAcceptance_genPtNjets2p5_26300p0_39000p0 recoPtNjets2p5_60p0_13000p0_SigmaMpTTag_1 -1 -1
InsideAcceptance_genPtNjets2p5_26300p0_39000p0 recoPtNjets2p5_60p0_13000p0_SigmaMpTTag_2 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_0p0_20p0_SigmaMpTTag_0 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_0p0_20p0_SigmaMpTTag_1 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_0p0_20p0_SigmaMpTTag_2 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_13000p0_13060p0_SigmaMpTTag_0 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_13000p0_13060p0_SigmaMpTTag_1 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_13000p0_13060p0_SigmaMpTTag_2 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_13060p0_13120p0_SigmaMpTTag_0 1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_13060p0_13120p0_SigmaMpTTag_1 1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_13060p0_13120p0_SigmaMpTTag_2 1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_13120p0_26000p0_SigmaMpTTag_0 1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_13120p0_26000p0_SigmaMpTTag_1 3 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_13120p0_26000p0_SigmaMpTTag_2 2 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_20p0_60p0_SigmaMpTTag_0 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_20p0_60p0_SigmaMpTTag_1 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_20p0_60p0_SigmaMpTTag_2 1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_26000p0_26150p0_SigmaMpTTag_0 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_26000p0_26150p0_SigmaMpTTag_1 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_26000p0_26150p0_SigmaMpTTag_2 4 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_26150p0_26300p0_SigmaMpTTag_0 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_26150p0_26300p0_SigmaMpTTag_1 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_26150p0_26300p0_SigmaMpTTag_2 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_26300p0_39000p0_SigmaMpTTag_0 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_26300p0_39000p0_SigmaMpTTag_1 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_26300p0_39000p0_SigmaMpTTag_2 -1 -1
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_60p0_13000p0_SigmaMpTTag_0 2 2
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_60p0_13000p0_SigmaMpTTag_1 2 3
InsideAcceptance_genPtNjets2p5_60p0_13000p0 recoPtNjets2p5_60p0_13000p0_SigmaMpTTag_2 2 2
OutsideAcceptance recoPtNjets2p5_0p0_20p0_SigmaMpTTag_0 -1 -1
OutsideAcceptance recoPtNjets2p5_0p0_20p0_SigmaMpTTag_1 -1 -1
OutsideAcceptance recoPtNjets2p5_0p0_20p0_SigmaMpTTag_2 -1 -1
OutsideAcceptance recoPtNjets2p5_13000p0_13060p0_SigmaMpTTag_0 -1 -1
OutsideAcceptance recoPtNjets2p5_13000p0_13060p0_SigmaMpTTag_1 -1 -1
OutsideAcceptance recoPtNjets2p5_13000p0_13060p0_SigmaMpTTag_2 1 -1
OutsideAcceptance recoPtNjets2p5_13060p0_13120p0_SigmaMpTTag_0 -1 -1
OutsideAcceptance recoPtNjets2p5_13060p0_13120p0_SigmaMpTTag_1 -1 -1
OutsideAcceptance recoPtNjets2p5_13060p0_13120p0_SigmaMpTTag_2 1 -1
OutsideAcceptance recoPtNjets2p5_13120p0_26000p0_SigmaMpTTag_0 -1 -1
OutsideAcceptance recoPtNjets2p5_13120p0_26000p0_SigmaMpTTag_1 -1 -1
OutsideAcceptance recoPtNjets2p5_13120p0_26000p0_SigmaMpTTag_2 -1 -1
OutsideAcceptance recoPtNjets2p5_20p0_60p0_SigmaMpTTag_0 -1 -1
OutsideAcceptance recoPtNjets2p5_20p0_60p0_SigmaMpTTag_1 -1 -1
OutsideAcceptance recoPtNjets2p5_20p0_60p0_SigmaMpTTag_2 2 -1
OutsideAcceptance recoPtNjets2p5_26000p0_26150p0_SigmaMpTTag_0 1 -1
OutsideAcceptance recoPtNjets2p5_26000p0_26150p0_SigmaMpTTag_1 1 -1
OutsideAcceptance recoPtNjets2p5_26000p0_26150p0_SigmaMpTTag_2 3 -1
OutsideAcceptance recoPtNjets2p5_26150p0_26300p0_SigmaMpTTag_0 -1 -1
OutsideAcceptance recoPtNjets2p5_26150p0_26300p0_SigmaMpTTag_1 -1 -1
OutsideAcceptance recoPtNjets2p5_26150p0_26300p0_SigmaMpTTag_2 4 -1
OutsideAcceptance recoPtNjets2p5_26300p0_39000p0_SigmaMpTTag_0 -1 -1
OutsideAcceptance recoPtNjets2p5_26300p0_39000p0_SigmaMpTTag_1 -1 -1
OutsideAcceptance recoPtNjets2p5_26300p0_39000p0_SigmaMpTTag_2 -1 -1
OutsideAcceptance recoPtNjets2p5_60p0_13000p0_SigmaMpTTag_0 -1 -1
OutsideAcceptance recoPtNjets2p5_60p0_13000p0_SigmaMpTTag_1 -1 -1
OutsideAcceptance recoPtNjets2p5_60p0_13000p0_SigmaMpTTag_2 -1 -1
